# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PCX interaction (ver1.0).
# Generated: 2025-10-29 16:18:43
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
134 77 -1613.40540000 0.10839482 9.12270000 -0.214803 86.59
135 77 -1615.65530000 0.12164860 10.43290000 -0.365276 85.52
136 77 -1619.02920000 0.12860745 9.38580000 -0.403692 83.30
137 77 -1621.03430000 0.13849084 10.88780000 -0.540323 82.67
138 77 -1624.45970000 0.14705325 9.61160000 -0.579660 79.96
139 77 -1626.45690000 0.16811240 11.16030000 -0.723532 79.37
140 77 -1630.09610000 0.23116799 9.67010000 -0.776109 78.91
141 77 -1632.60970000 0.24934521 10.93890000 -0.918099 78.85
142 77 -1636.09850000 0.25713032 10.09750000 -0.962627 76.80
143 77 -1638.47780000 0.26810695 11.36190000 -1.072897 77.08
144 77 -1641.76740000 0.27381528 10.62710000 -1.124105 74.89
145 77 -1643.88640000 0.27741582 11.95450000 -1.203321 74.79
146 77 -1647.03910000 0.28281098 11.08660000 -1.258215 73.76
147 77 -1649.08760000 0.28774902 12.38870000 -1.344596 74.03
148 77 -1651.98890000 0.28999657 11.72850000 -1.393535 73.42
149 77 -1653.65390000 0.28632218 13.15410000 -1.472752 75.08
150 77 -1656.54430000 0.29375135 12.10830000 -1.517108 74.54
151 77 -1657.83070000 0.29948421 13.89520000 -1.592343 75.72
152 77 -1660.45530000 0.29297416 12.80370000 -1.620650 74.03
153 77 -1661.77060000 0.29289175 14.22190000 -1.688180 74.60
154 77 -1663.94130000 0.28995262 13.55100000 -1.721691 73.63
155 77 -1665.03350000 0.28704855 14.79900000 -1.783792 73.95
156 77 -1667.12230000 0.28242906 14.00130000 -1.819334 73.15
157 77 -1668.14260000 0.27835912 15.22520000 -1.878155 73.37
158 77 -1670.05190000 0.27124229 14.51450000 -1.921144 72.42
159 77 -1670.76250000 0.26853223 15.89020000 -1.987783 72.72
160 77 -1672.68870000 0.25975106 14.86890000 -2.016672 72.26
161 77 -1673.44280000 0.25533320 16.20370000 -2.073991 72.93
162 77 -1674.88170000 0.24364313 15.69760000 -2.095131 72.49
163 77 -1675.27770000 0.23858809 16.87200000 -2.133013 72.98
164 77 -1676.59510000 0.23190574 16.05100000 -2.163067 72.45
165 77 -1676.81780000 0.22637686 17.29890000 -2.202882 72.96
166 77 -1677.88220000 0.21846913 16.60920000 -2.228096 72.44
167 77 -1677.91100000 0.21150980 17.80740000 -2.266621 73.06
168 77 -1678.79110000 0.19996202 17.15820000 -2.293433 72.32
169 77 -1678.65400000 0.18987995 18.45710000 -2.335535 73.17
170 77 -1679.66120000 0.15423301 17.65700000 -2.380094 72.29
171 77 -1679.74920000 0.14521282 18.95310000 -2.424990 73.13
172 77 -1680.90900000 0.13399507 18.11990000 -2.451113 72.51
173 77 -1680.82360000 -0.12839297 19.70000000 -2.470406 69.84
174 77 -1681.99390000 0.11345966 18.81620000 -2.514032 69.97
175 77 -1682.00420000 -0.11524192 20.19340000 -2.535957 70.02
176 77 -1683.06250000 -0.10191296 19.32370000 -2.537975 69.71
177 77 -1682.99570000 -0.08734055 20.72960000 -2.565205 70.27
178 77 -1684.13210000 -0.07649642 19.72190000 -2.593956 69.50
179 77 -1684.14810000 -0.06232856 21.02130000 -2.623980 70.23
180 77 -1685.31980000 0.00918415 20.16570000 -2.639325 67.91
181 77 -1685.43810000 -0.01499389 21.37280000 -2.673554 69.01
182 77 -1686.52820000 0.00367320 20.53860000 -2.701700 67.57
183 77 -1686.34010000 -0.01777154 21.96860000 -2.744800 67.86
184 77 -1687.44730000 0.00145813 20.80070000 -2.771372 65.66
117 78 -1541.39180000 -0.13405280 NaN NaN NaN
118 78 -1548.97080000 -0.12284645 NaN NaN NaN
119 78 -1555.30890000 -0.11610815 NaN NaN NaN
120 78 -1562.73350000 -0.10176390 NaN NaN NaN
121 78 -1568.99320000 -0.09170754 NaN NaN NaN
122 78 -1576.24080000 -0.07867117 NaN NaN NaN
123 78 -1582.27150000 0.00103084 NaN NaN NaN
124 78 -1589.54230000 0.00044870 1.57800000 3.170487 100.00
125 78 -1595.62410000 0.00038871 3.01660000 2.308207 100.00
126 78 -1602.60010000 0.00010977 2.38480000 1.881498 100.00
127 78 -1604.32170000 -0.01675800 7.83470000 1.466747 99.77
128 78 -1608.34890000 0.00026496 5.71270000 1.428215 89.37
129 78 -1610.26130000 -0.02421272 8.08160000 0.945984 94.27
130 78 -1613.96410000 0.00091332 6.43930000 1.021339 84.84
131 78 -1616.04300000 -0.03891899 8.34810000 0.604991 90.36
132 78 -1619.50100000 0.04671883 7.05060000 0.595405 85.05
133 78 -1621.74610000 0.07254135 8.57100000 0.281980 87.92
134 78 -1625.30620000 0.08975583 7.24790000 0.241331 85.44
135 78 -1627.63300000 0.10630665 8.58350000 0.004816 86.35
136 78 -1631.14010000 0.11331469 7.49770000 -0.016322 84.10
137 78 -1633.28930000 0.12395831 9.01510000 -0.206525 84.71
138 78 -1636.83520000 0.13355305 7.76760000 -0.231646 81.87
139 78 -1638.98420000 0.16558323 9.26970000 -0.408484 82.33
140 78 -1642.76660000 0.22239541 7.72580000 -0.422453 80.88
141 78 -1645.41400000 0.24206585 8.96690000 -0.552594 81.07
142 78 -1649.05770000 0.25008795 8.08180000 -0.705363 76.39
143 78 -1651.61250000 0.26236718 9.29310000 -0.838751 77.36
144 78 -1655.05890000 0.26819082 8.62370000 -0.886913 74.93
145 78 -1657.34370000 0.27218160 10.00760000 -0.981074 75.13
146 78 -1660.69430000 0.27778107 9.16470000 -1.039558 73.91
147 78 -1662.93540000 0.28291631 10.44520000 -1.139039 74.43
148 78 -1666.02600000 0.28502020 9.76260000 -1.189867 73.60
149 78 -1667.87060000 0.28360700 11.16460000 -1.289192 73.89
150 78 -1670.94390000 0.29056521 10.12390000 -1.335165 73.70
151 78 -1672.47700000 0.29435112 11.85670000 -1.421101 75.21
152 78 -1675.21050000 0.29084024 10.91810000 -1.451183 73.44
153 78 -1676.71030000 0.29116205 12.29420000 -1.527577 74.10
154 78 -1679.05050000 0.28810499 11.64180000 -1.530373 75.96
155 78 -1680.34160000 0.28548854 12.88340000 -1.578429 75.69
156 78 -1682.58580000 0.28103519 12.13460000 -1.672591 72.60
157 78 -1683.78440000 0.27632228 13.34840000 -1.737032 72.92
158 78 -1685.87070000 0.26909358 12.64140000 -1.778557 72.00
159 78 -1686.77560000 0.26717431 13.99270000 -1.851829 72.45
160 78 -1688.86450000 0.25783548 13.01950000 -1.880262 71.96
161 78 -1689.79730000 0.25373599 14.30180000 -1.942789 72.74
162 78 -1691.36770000 0.24647100 13.83310000 -1.967737 72.30
163 78 -1691.86410000 0.24021268 15.05130000 -2.006857 72.87
164 78 -1693.33470000 0.23161661 14.17220000 -2.038074 72.41
165 78 -1693.70940000 0.22447342 15.45890000 -2.080038 73.01
166 78 -1694.93640000 0.21354828 14.76590000 -2.107166 72.56
167 78 -1695.16730000 0.20419895 15.90090000 -2.148313 73.23
168 78 -1696.32910000 0.18572532 15.12840000 -2.180529 72.34
169 78 -1696.53620000 0.16898919 16.50080000 -2.227210 72.78
170 78 -1697.92030000 0.14563357 15.62220000 -2.263610 71.70
171 78 -1698.24690000 -0.13636624 16.96580000 -2.280143 70.51
172 78 -1699.74160000 -0.12762210 15.91680000 -2.308503 69.91
173 78 -1700.02810000 -0.12308590 17.24190000 -2.353108 70.60
174 78 -1701.41560000 -0.11409100 16.30720000 -2.380653 70.03
175 78 -1701.60420000 -0.11015327 17.67910000 -2.424031 70.72
176 78 -1702.94330000 -0.09738212 16.68140000 -2.448284 70.09
177 78 -1703.07200000 -0.08251637 18.14160000 -2.478902 70.49
178 78 -1704.38740000 -0.07041662 17.36330000 -2.507921 69.66
179 78 -1704.70350000 0.00213554 18.69170000 -2.529051 68.96
180 78 -1706.02890000 0.00047955 17.91380000 -2.559970 67.98
181 78 -1706.28480000 0.00092614 19.17330000 -2.596143 69.13
182 78 -1707.52670000 0.00010641 18.29240000 -2.623694 67.54
183 78 -1707.46600000 -0.01442957 19.79480000 -2.659356 69.52
184 78 -1708.71850000 -0.00004494 18.61540000 -2.686393 66.97
123 79 -1590.33830000 0.00045843 2.90890000 6.028434 99.96
124 79 -1597.85870000 0.00031161 2.22720000 2.252854 100.00
125 79 -1604.20290000 0.00028299 3.59410000 3.282256 100.00
126 79 -1611.37440000 0.00010023 2.96650000 1.353704 100.00
127 79 -1613.27960000 -0.01490099 8.42260000 1.191654 99.98
128 79 -1617.56090000 0.00021183 6.24470000 1.163977 91.90
129 79 -1619.62140000 -0.01915816 8.72270000 0.911203 94.81
130 79 -1623.60910000 0.00048743 7.00470000 0.936057 85.84
131 79 -1625.76960000 -0.02572163 9.07480000 0.674791 91.20
132 79 -1629.53510000 -0.00312891 7.68460000 0.688408 82.77
133 79 -1631.77210000 0.05031251 9.44910000 0.414189 90.72
134 79 -1635.43450000 0.07076869 8.21670000 0.310318 88.41
135 79 -1637.85580000 0.08819972 9.63110000 0.098512 90.50
136 79 -1641.52240000 0.09390663 8.39020000 0.083619 88.44
137 79 -1643.82080000 0.10366900 9.89150000 -0.102054 89.19
138 79 -1647.47190000 0.11110177 8.64220000 -0.117461 86.78
139 79 -1649.71040000 0.12082258 10.16730000 -0.264589 86.68
140 79 -1653.59890000 0.21437081 8.61570000 -0.328285 86.28
141 79 -1656.35750000 0.23278259 9.52430000 -0.457191 86.72
142 79 -1660.12360000 0.23877980 8.40840000 -0.635989 75.40
143 79 -1662.90060000 0.26173976 10.14870000 -0.683766 77.52
144 79 -1666.56930000 0.26547425 9.37810000 -0.744653 75.66
145 79 -1669.07700000 0.26750319 10.65240000 -0.870362 75.22
146 79 -1672.59860000 0.27160922 9.80510000 -0.925088 75.76
147 79 -1675.00660000 0.27513259 11.08730000 -1.033002 76.41
148 79 -1678.25320000 0.27598729 10.46260000 -1.086762 75.79
149 79 -1680.28580000 0.27565772 11.87860000 -1.188991 76.06
150 79 -1683.55170000 0.29058291 10.84160000 -1.224139 76.13
151 79 -1685.34660000 0.29302142 12.46530000 -1.314388 77.43
152 79 -1688.22250000 0.29006188 11.51320000 -1.344261 75.61
153 79 -1689.91030000 0.28961367 12.87150000 -1.423759 76.00
154 79 -1692.44300000 0.28688935 12.18010000 -1.373332 77.55
155 79 -1693.93840000 0.28444766 13.38300000 -1.459147 78.03
156 79 -1696.35080000 0.28031992 12.64580000 -1.572115 74.27
157 79 -1697.73010000 0.27636490 13.84750000 -1.637927 74.52
158 79 -1699.98630000 0.27076056 13.15690000 -1.680542 73.53
159 79 -1701.10200000 0.26846709 14.49410000 -1.755798 73.91
160 79 -1703.31710000 0.26081852 13.57730000 -1.784905 73.31
161 79 -1704.41880000 0.25695674 14.89160000 -1.850266 73.95
162 79 -1706.13340000 0.25096033 14.46330000 -1.877117 73.50
163 79 -1706.72490000 0.23801866 15.77990000 -1.912885 74.19
164 79 -1708.38630000 0.23001846 14.85880000 -1.945258 73.67
165 79 -1708.92030000 0.22328716 16.14390000 -1.987855 74.23
166 79 -1710.28620000 0.21281795 15.45610000 -2.016161 73.72
167 79 -1710.67550000 0.20233566 16.74280000 -2.057255 74.38
168 79 -1712.25500000 -0.16103775 16.03640000 -2.070473 71.54
169 79 -1712.76050000 -0.15706001 17.57850000 -2.121203 72.04
170 79 -1714.43070000 -0.15000336 16.66640000 -2.150175 71.33
171 79 -1714.87640000 -0.14574521 18.20800000 -2.198925 71.91
172 79 -1716.48800000 -0.12593624 17.31330000 -2.246543 74.10
173 79 -1716.94080000 -0.12041638 18.73740000 -2.292403 74.75
174 79 -1718.50130000 -0.10977700 17.83550000 -2.296249 72.93
175 79 -1718.84270000 -0.10932744 19.27390000 -2.364154 75.11
176 79 -1720.43160000 -0.09013067 18.18490000 -2.364999 73.09
177 79 -1720.96870000 0.00039971 19.43980000 -2.374849 72.23
178 79 -1722.61320000 0.00048107 18.44070000 -2.410836 71.37
179 79 -1723.16070000 0.00108647 19.65740000 -2.446584 72.59
180 79 -1724.67610000 0.00014143 18.87060000 -2.478913 71.11
181 79 -1725.03710000 0.00576618 20.10320000 -2.518680 71.50
182 79 -1726.47880000 0.00000260 19.23000000 -2.543930 70.67
183 79 -1726.55190000 -0.01353461 20.64040000 -2.582722 71.78
184 79 -1727.96510000 -0.00007424 19.44960000 -2.614599 68.88
122 80 -1592.46520000 0.00072755 NaN NaN NaN
123 80 -1599.30390000 0.00042094 NaN NaN NaN
124 80 -1607.01500000 0.00028631 NaN NaN NaN
125 80 -1613.55890000 -0.00037827 NaN NaN NaN
126 80 -1620.92020000 0.00009672 0.99180000 3.291838 100.00
127 80 -1623.02360000 -0.01455169 6.45470000 2.095681 100.00
128 80 -1627.56210000 0.00019678 4.23850000 2.502831 90.59
129 80 -1629.83180000 -0.01820723 6.73960000 1.584148 98.20
130 80 -1634.06240000 0.00041223 4.98640000 1.875060 89.08
131 80 -1636.43770000 -0.02428815 7.07910000 1.208776 96.81
132 80 -1640.43920000 0.00114774 5.64570000 1.391056 89.63
133 80 -1642.86920000 -0.03228824 7.46340000 0.858756 96.16
134 80 -1646.70490000 -0.02581792 6.23280000 0.948594 92.09
135 80 -1649.13060000 0.04913383 7.89440000 0.548958 95.18
136 80 -1652.93030000 0.05919372 6.68580000 0.566267 92.32
137 80 -1655.33210000 0.07345928 8.26870000 0.261460 93.26
138 80 -1659.09570000 0.07994663 7.02850000 0.271558 90.80
139 80 -1661.43260000 0.09180473 8.62230000 0.051132 90.30
140 80 -1665.09980000 0.09597835 7.38990000 -0.037867 78.09
141 80 -1667.75000000 0.21256215 8.60590000 -0.258925 79.65
142 80 -1672.26730000 0.23753626 6.43130000 -0.290197 75.34
143 80 -1675.16540000 0.25213203 8.15430000 -0.454094 76.20
144 80 -1678.94740000 0.25797971 7.45020000 -0.496167 73.38
145 80 -1681.62170000 0.26285495 8.70350000 -0.636315 73.09
146 80 -1685.31190000 0.26911661 7.84090000 -0.672971 72.70
147 80 -1687.93380000 0.27465252 9.03900000 -0.791921 73.82
148 80 -1691.38240000 0.27721933 8.34950000 -0.848026 73.08
149 80 -1693.61130000 0.28446387 9.70130000 -0.980411 74.34
150 80 -1697.02990000 0.28306663 8.64590000 -1.016863 73.76
151 80 -1698.95370000 0.28685208 10.25130000 -1.118784 75.82
152 80 -1701.99980000 0.28305124 9.24370000 -1.148614 73.67
153 80 -1703.84110000 0.28291840 10.60340000 -1.238681 74.42
154 80 -1706.53940000 0.27990820 9.89270000 -1.168734 77.75
155 80 -1708.21460000 0.27782124 11.12580000 -1.269209 78.46
156 80 -1710.79560000 0.27285101 10.44090000 -1.301767 76.26
157 80 -1712.36120000 0.26925861 11.68940000 -1.392734 76.75
158 80 -1714.81410000 0.26352306 11.03730000 -1.516812 72.57
159 80 -1716.11240000 0.26310031 12.42780000 -1.599635 73.19
160 80 -1718.52840000 0.25456827 11.59330000 -1.630329 72.78
161 80 -1719.81470000 0.25143593 12.88720000 -1.702465 73.66
162 80 -1721.72280000 0.24501210 12.46660000 -1.731161 73.35
163 80 -1722.46310000 0.23907318 13.85180000 -1.773535 74.00
164 80 -1724.28220000 0.22983098 12.89310000 -1.806502 73.49
165 80 -1724.96030000 0.22194073 14.21210000 -1.851605 74.18
166 80 -1726.63630000 -0.16079124 13.47410000 -1.852315 73.27
167 80 -1727.50940000 -0.15757382 15.03100000 -1.912753 73.86
168 80 -1729.55700000 -0.14729884 14.06180000 -1.943243 73.32
169 80 -1730.31510000 -0.14256234 15.56600000 -1.999579 73.97
170 80 -1732.30240000 -0.13268442 14.52900000 -2.031126 73.55
171 80 -1733.01930000 -0.12829569 15.95630000 -2.084969 74.23
172 80 -1734.89620000 -0.11890829 14.94760000 -2.115990 73.86
173 80 -1735.55480000 -0.11518681 16.27940000 -2.166893 74.56
174 80 -1737.33460000 -0.10505060 15.28450000 -2.196664 74.19
175 80 -1737.83450000 -0.09945151 16.62540000 -2.245241 75.05
176 80 -1739.62650000 -0.08504593 15.61470000 -2.269490 74.29
177 80 -1740.27190000 0.00108121 17.08970000 -2.291583 73.01
178 80 -1742.03610000 0.00036083 16.25070000 -2.325411 72.88
179 80 -1742.76470000 0.00073297 17.43640000 -2.363418 73.28
180 80 -1744.35830000 0.00010030 16.72360000 -2.393741 72.60
181 80 -1744.92680000 0.00039478 17.88530000 -2.432453 73.49
182 80 -1746.41030000 -0.00002082 17.12640000 -2.460228 71.93
183 80 -1746.63270000 -0.01150499 18.50840000 -2.491349 74.91
184 80 -1748.13810000 -0.00008448 17.39320000 -2.526018 70.93
125 81 -1621.13000000 -0.00032699 NaN NaN NaN
126 81 -1628.69630000 -0.00016505 NaN NaN NaN
127 81 -1631.01860000 -0.01416002 NaN NaN NaN
128 81 -1635.78940000 -0.00026775 NaN NaN NaN
129 81 -1638.26680000 -0.01710948 7.11830000 1.766868 94.06
130 81 -1642.73480000 0.00034860 5.26540000 1.991863 66.77
131 81 -1645.30290000 -0.02121688 7.43930000 1.384607 91.87
132 81 -1649.55060000 0.00070547 5.87200000 1.550876 71.09
133 81 -1652.15570000 -0.02527299 7.80730000 1.044274 91.78
134 81 -1656.24300000 -0.00273500 6.42650000 1.168256 77.07
135 81 -1658.83410000 -0.02766457 8.22070000 0.749657 92.20
136 81 -1662.81880000 -0.02423805 6.93710000 0.820263 86.45
137 81 -1665.34220000 -0.02650304 8.67410000 0.496842 91.92
138 81 -1669.27290000 -0.03300688 7.41260000 0.532394 89.56
139 81 -1671.70770000 -0.03597608 9.13270000 0.273422 92.48
140 81 -1675.57390000 -0.03664301 7.87940000 0.281131 89.45
141 81 -1677.91660000 -0.03891999 9.59720000 -0.159737 84.08
142 81 -1682.53770000 0.23344752 7.50680000 -0.119653 75.93
143 81 -1685.61560000 0.24451232 8.82250000 -0.311056 76.84
144 81 -1689.54320000 0.24745936 8.12710000 -0.365806 75.09
145 81 -1692.37080000 0.25579010 9.42520000 -0.548751 74.60
146 81 -1696.19080000 0.26000662 8.65190000 -0.589474 73.26
147 81 -1698.94990000 0.26487113 9.90730000 -0.711188 73.45
148 81 -1702.53060000 0.26662231 9.29690000 -0.766035 72.11
149 81 -1704.89380000 0.27377855 10.72650000 -0.899120 72.63
150 81 -1708.42300000 0.27142363 9.80450000 -0.932513 71.71
151 81 -1710.46150000 0.27500516 11.49120000 -1.034631 73.18
152 81 -1713.66250000 0.26954401 10.57510000 -1.054780 70.96
153 81 -1715.65010000 0.28504877 11.94760000 -1.124391 75.54
154 81 -1718.55840000 0.28266800 11.21400000 -1.048921 81.59
155 81 -1720.45450000 0.27824239 12.37660000 -1.153896 81.92
156 81 -1723.26860000 0.27287496 11.59710000 -1.188206 79.85
157 81 -1725.06940000 0.26847484 12.73570000 -1.284688 80.03
158 81 -1727.75820000 0.26369320 11.98270000 -1.397108 73.25
159 81 -1729.33970000 0.26213069 13.22950000 -1.488530 74.23
160 81 -1731.91990000 0.25437776 12.33280000 -1.524407 74.02
161 81 -1733.40740000 0.25122634 13.62380000 -1.603417 75.00
162 81 -1735.53290000 0.24511568 13.13670000 -1.636132 74.82
163 81 -1736.39330000 0.23925949 14.57640000 -1.678667 75.44
164 81 -1738.39040000 0.22995498 13.59960000 -1.711756 74.87
165 81 -1739.32840000 -0.15379855 14.93130000 -1.728574 77.26
166 81 -1741.75840000 -0.15202420 13.83400000 -1.764603 76.57
167 81 -1742.83680000 -0.15057008 15.29820000 -1.826553 76.99
168 81 -1745.09910000 -0.14486893 14.26550000 -1.855587 76.16
169 81 -1746.04940000 -0.14217771 15.66910000 -1.913976 76.58
170 81 -1748.19360000 -0.13610428 14.62970000 -1.943195 75.93
171 81 -1749.06180000 -0.13280848 15.99300000 -1.998454 76.41
172 81 -1751.05220000 -0.12640116 15.02500000 -2.028630 75.90
173 81 -1751.83710000 -0.12180996 16.35990000 -2.077773 76.31
174 81 -1753.67790000 -0.11602793 15.47590000 -2.112070 76.07
175 81 -1754.45920000 -0.00625708 16.97020000 -2.139030 76.98
176 81 -1756.57960000 0.00018944 16.01280000 -2.175559 76.70
177 81 -1757.50480000 0.00034530 17.34140000 -2.203673 78.43
178 81 -1759.41910000 0.00007059 16.53520000 -2.248812 76.55
179 81 -1760.29990000 0.00038268 17.73880000 -2.275048 79.07
180 81 -1762.03010000 -0.00000708 17.00540000 -2.316765 76.54
181 81 -1762.75470000 0.00020383 18.23190000 -2.342168 79.79
182 81 -1764.35910000 -0.00006379 17.47800000 -2.379386 76.61
183 81 -1764.74930000 -0.00110058 18.90010000 -2.405208 80.61
184 81 -1766.34980000 -0.00009450 17.82850000 -2.457617 73.34
128 82 -1644.60310000 -0.00018149 NaN NaN NaN
129 82 -1647.21820000 -0.01083391 NaN NaN NaN
130 82 -1651.96020000 -0.00026111 0.97780000 2.895281 100.00
131 82 -1654.64060000 -0.01088432 3.10240000 1.783093 100.00
132 82 -1659.18100000 0.00022787 1.78800000 2.170972 100.00
133 82 -1661.88750000 -0.01029024 3.69430000 1.429144 99.98
134 82 -1666.27280000 0.00029555 2.49460000 1.640006 100.00
135 82 -1668.97390000 -0.00881754 4.29330000 1.106776 99.99
136 82 -1673.23430000 0.00035392 3.12450000 1.220935 100.00
137 82 -1675.90350000 -0.00633560 4.92760000 0.815750 100.00
138 82 -1680.05840000 0.00038485 3.83530000 0.875301 100.00
139 82 -1682.67130000 -0.00201425 5.56800000 0.553154 99.89
140 82 -1686.73180000 0.00037871 4.58770000 0.580664 99.66
141 82 -1689.26250000 0.00210931 6.68580000 0.188796 80.96
142 82 -1693.65610000 0.22552751 5.48360000 0.193133 73.42
143 82 -1696.88830000 0.24220126 6.87650000 -0.019398 73.48
144 82 -1701.01400000 0.24737577 6.05920000 -0.036242 70.28
145 82 -1704.06070000 0.25383696 7.26790000 -0.214816 70.86
146 82 -1708.07520000 0.25939799 6.45170000 -0.253862 69.56
147 82 -1711.04550000 0.26540997 7.82040000 -0.399494 71.70
148 82 -1714.83830000 0.26829026 7.17010000 -0.456612 70.83
149 82 -1717.44550000 0.27667596 8.52790000 -0.615239 73.12
150 82 -1721.17070000 0.27484695 7.60590000 -0.649896 72.37
151 82 -1723.45560000 0.27926252 9.18530000 -0.771138 75.40
152 82 -1726.81570000 0.27393069 8.27350000 -0.796872 72.51
153 82 -1728.99040000 0.27319061 9.26060000 -0.905019 73.68
154 82 -1732.04910000 0.26937089 8.48030000 -0.939536 72.39
155 82 -1734.08370000 0.26774749 9.67540000 -1.032542 73.48
156 82 -1737.02310000 0.26209545 8.90490000 -1.078381 72.30
157 82 -1738.95890000 0.25900138 10.59150000 -1.165042 73.18
158 82 -1741.78720000 0.25401222 9.90460000 -1.213391 72.58
159 82 -1743.47070000 0.25480380 11.24580000 -1.309290 73.48
160 82 -1746.24920000 0.24700536 10.32550000 -1.343466 73.27
161 82 -1747.88760000 0.24519992 11.65740000 -1.430036 74.39
162 82 -1750.18770000 0.23919814 11.15230000 -1.464102 74.24
163 82 -1751.20800000 0.23392174 12.61570000 -1.541209 75.68
164 82 -1753.47770000 -0.16873199 11.53110000 -1.506987 77.89
165 82 -1754.81040000 -0.16556401 13.01020000 -1.574940 78.02
166 82 -1757.35300000 -0.16298598 12.00910000 -1.613321 77.27
167 82 -1758.58260000 -0.16113223 13.47530000 -1.682315 77.63
