# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PC1 interaction (ver1.0).
# Generated: 2025-11-03 07:18:58
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
213 106 -2159.87030000 0.25270342 9.37810000 -1.285379 90.04
214 106 -2162.26100000 0.25313995 8.88810000 -1.323393 89.55
215 106 -2163.91870000 0.25492281 9.78930000 -1.387421 89.37
216 106 -2166.14820000 0.25634779 9.36580000 -1.426989 88.63
217 106 -2167.68850000 0.25884569 10.21290000 -1.486420 88.54
218 106 -2169.83840000 0.25903422 9.75450000 -1.524197 88.15
219 106 -2171.17640000 0.26196595 10.69060000 -1.600834 88.88
220 106 -2173.22780000 0.26098170 10.08250000 -1.619456 88.01
221 106 -2174.31870000 0.25227924 11.17270000 -1.736551 89.67
222 106 -2175.82950000 0.24771875 10.94790000 -1.755650 88.21
223 106 -2176.56460000 0.24581116 11.83740000 -1.805220 88.03
224 106 -2178.10110000 0.24121981 11.11650000 -1.835774 86.96
225 106 -2178.82650000 0.23874046 12.06600000 -1.878129 86.88
226 106 -2180.18160000 0.23666000 11.58150000 -1.901957 85.45
227 106 -2180.85420000 0.23385876 12.43050000 -1.944868 85.44
228 106 -2182.14530000 0.23220827 11.97450000 -1.972354 84.33
229 106 -2182.77260000 0.23102682 12.79050000 -2.008034 84.11
230 106 -2183.97670000 0.22817244 12.36910000 -2.046011 83.59
231 106 -2184.45470000 0.22537714 13.22640000 -2.103650 84.65
232 106 -2185.54650000 0.22635841 12.75720000 -2.120740 83.57
233 106 -2185.13660000 0.21581503 14.37050000 -2.144158 82.26
234 106 -2186.11990000 0.19655440 13.09620000 -2.089402 74.81
235 106 -2186.20660000 0.18232612 14.04070000 -2.129264 76.27
236 106 -2187.01090000 0.17479067 13.48600000 -2.158409 73.84
237 106 -2187.07760000 0.16439484 14.30190000 -2.187974 74.93
238 106 -2187.86070000 0.15814003 13.65420000 -2.213578 71.93
239 106 -2187.92190000 0.15192742 14.47860000 -2.244470 71.64
240 106 -2188.64570000 0.14339246 13.91890000 -2.267476 69.84
241 106 -2188.66790000 0.13654773 14.68220000 -2.294515 70.01
242 106 -2189.30380000 0.13014002 14.14550000 -2.319602 66.98
243 106 -2189.21720000 0.12520932 14.94990000 -2.343164 65.74
244 106 -2189.80450000 0.11280608 14.36830000 -2.365665 64.30
245 106 -2189.73440000 0.10273016 15.09680000 -2.384503 64.32
246 106 -2190.43510000 -0.10814451 14.38760000 -2.398430 63.50
247 106 -2190.35460000 -0.10047049 15.08250000 -2.423445 62.84
248 106 -2190.91420000 -0.09266173 14.52590000 -2.446257 60.54
179 107 -2056.39230000 -0.11608730 NaN NaN NaN
180 107 -2061.22790000 -0.13148970 NaN NaN NaN
181 107 -2065.36470000 -0.13850310 NaN NaN NaN
182 107 -2069.68480000 -0.14463415 NaN NaN NaN
183 107 -2073.45270000 -0.01212202 3.62950000 1.431583 86.80
184 107 -2077.85960000 -0.00235702 3.21420000 1.625209 80.47
185 107 -2080.88830000 -0.17997749 4.73530000 1.270649 86.64
186 107 -2085.05160000 -0.18520196 3.73840000 1.307610 81.77
187 107 -2088.42600000 -0.19189589 4.68720000 0.951406 87.10
188 107 -2092.39950000 -0.19807195 4.25520000 1.029725 81.41
189 107 -2095.61480000 -0.20334317 7.10780000 0.524773 91.37
190 107 -2101.61410000 0.40612252 4.66760000 0.556010 88.64
191 107 -2105.03780000 0.40128093 5.66610000 0.426948 88.45
192 107 -2109.26750000 0.39806419 4.93900000 0.333909 88.21
193 107 -2112.59490000 0.39100244 5.98560000 0.161327 89.22
194 107 -2116.64430000 0.39041008 5.37820000 0.118755 88.02
195 107 -2119.78690000 0.39048085 6.41230000 -0.037527 87.98
196 107 -2123.63000000 0.38392383 5.79280000 -0.089123 87.91
197 107 -2126.63350000 0.37950752 6.74110000 -0.237283 88.55
198 107 -2130.19950000 0.38118099 6.29630000 -0.286088 87.40
199 107 -2132.97380000 0.38163700 7.26970000 -0.394358 87.13
200 107 -2136.16710000 0.37901891 7.01880000 -0.483624 79.76
201 107 -2138.48520000 0.36639650 8.05880000 -0.625108 82.67
202 107 -2141.62070000 0.28705908 7.33410000 -0.378892 85.87
203 107 -2144.27830000 0.28464418 7.86970000 -0.494959 86.64
204 107 -2147.57080000 0.27593486 7.34720000 -0.513873 86.69
205 107 -2150.09220000 0.26914093 8.22220000 -0.605663 87.74
206 107 -2153.27890000 0.26294355 7.63740000 -0.643257 90.75
207 107 -2155.62410000 0.26306952 8.57540000 -0.741782 90.87
208 107 -2158.68350000 0.25736037 7.99520000 -0.795978 91.29
209 107 -2160.92970000 0.25468812 8.87860000 -0.963606 93.39
210 107 -2163.74440000 0.25470652 8.43890000 -0.966272 91.83
211 107 -2165.74640000 0.25096521 9.40920000 -1.077011 92.63
212 107 -2168.46640000 0.25010462 8.81030000 -1.044973 90.19
213 107 -2170.36710000 0.25211727 9.83880000 -1.120685 88.88
214 107 -2172.92600000 0.25213348 9.30590000 -1.191377 89.27
215 107 -2174.73200000 0.25374428 10.16810000 -1.259304 88.97
216 107 -2177.11940000 0.25448053 9.70260000 -1.319711 88.71
217 107 -2178.81090000 0.25567319 10.53340000 -1.378006 88.72
218 107 -2181.08500000 0.25613980 10.10110000 -1.440909 88.67
219 107 -2182.52830000 0.25868716 11.07280000 -1.524675 89.30
220 107 -2184.70940000 0.25666257 10.44170000 -1.579620 89.44
221 107 -2185.99540000 0.24921249 11.56910000 -1.701081 91.16
222 107 -2187.62000000 0.24379550 11.42010000 -1.739834 90.54
223 107 -2188.43560000 0.24195506 12.40890000 -1.790210 90.31
224 107 -2190.11050000 0.23750645 11.73860000 -1.824077 89.71
225 107 -2190.98110000 0.24169717 12.72970000 -1.780295 87.83
226 107 -2192.50270000 0.23934276 12.23970000 -1.809708 86.61
227 107 -2193.33780000 0.23628835 13.02400000 -1.859452 86.82
228 107 -2194.78110000 0.23406922 12.54820000 -1.891976 85.90
229 107 -2195.56380000 0.23255856 13.31410000 -1.938604 86.21
230 107 -2196.89910000 0.22900924 12.85540000 -1.975774 85.42
231 107 -2197.52170000 0.22565212 13.71320000 -2.038628 86.45
232 107 -2198.72510000 0.22569336 13.26950000 -2.058002 85.24
233 107 -2198.43410000 0.21731751 14.85910000 -2.073707 85.06
234 107 -2199.46530000 0.19763295 13.77480000 -2.014758 77.68
235 107 -2199.71490000 0.18288755 14.68410000 -2.061630 78.60
236 107 -2200.59750000 0.17609160 14.14140000 -2.091214 76.08
237 107 -2200.73290000 0.16633095 14.97170000 -2.121552 77.53
238 107 -2201.61850000 0.15979605 14.34370000 -2.138516 75.89
239 107 -2201.78260000 0.15321847 15.16510000 -2.167489 76.08
240 107 -2202.56810000 0.14533835 14.65870000 -2.191431 73.77
241 107 -2202.66730000 0.13840948 15.43560000 -2.217801 74.11
242 107 -2203.38510000 0.13041159 14.92430000 -2.273849 67.30
243 107 -2203.39080000 0.12598217 15.72570000 -2.304107 65.84
244 107 -2204.04920000 0.11583207 15.16210000 -2.326035 64.92
245 107 -2204.04070000 0.10670075 15.89070000 -2.345911 65.17
246 107 -2204.65510000 -0.10692043 15.35970000 -2.353787 63.58
247 107 -2204.65810000 -0.09939341 16.02360000 -2.379710 62.87
248 107 -2205.28950000 -0.09083432 15.44330000 -2.404101 60.37
182 108 -2076.30020000 -0.14356763 NaN NaN NaN
183 108 -2080.29180000 -0.00111608 NaN NaN NaN
184 108 -2084.84160000 -0.00069290 1.25290000 2.415202 81.75
185 108 -2088.00800000 -0.17966428 2.68570000 1.809943 90.12
186 108 -2092.33120000 -0.18582129 2.05770000 1.957730 82.48
187 108 -2095.87270000 -0.19260116 3.01520000 1.376509 90.20
188 108 -2101.94060000 0.45573972 2.69210000 1.565671 81.60
189 108 -2105.49970000 0.44010316 3.75530000 1.016104 91.11
190 108 -2109.92190000 0.42334101 3.06790000 1.241252 80.70
191 108 -2113.42450000 0.41337239 4.14330000 1.038642 82.19
192 108 -2117.79850000 0.40880120 3.42280000 0.884450 83.60
193 108 -2121.24050000 0.40448493 4.46750000 0.660352 84.84
194 108 -2125.41720000 0.39852181 3.86960000 0.565561 85.30
195 108 -2128.64080000 0.39364524 4.81890000 0.304774 85.79
196 108 -2132.59260000 0.38900911 4.33990000 0.282216 86.19
197 108 -2135.71380000 0.38221184 5.28900000 0.088264 87.61
198 108 -2139.46150000 0.38441887 4.77130000 0.028295 86.17
199 108 -2142.40390000 0.38359130 5.73930000 -0.113559 86.12
200 108 -2145.76200000 0.38244363 5.45870000 -0.184444 83.96
201 108 -2148.17280000 0.38010101 6.56090000 -0.455381 88.33
202 108 -2151.36600000 0.30060017 5.88090000 -0.125715 87.24
203 108 -2154.13600000 0.29035154 6.38930000 -0.255284 88.57
204 108 -2157.53240000 0.28497204 5.93640000 -0.280538 88.62
205 108 -2160.13430000 0.27740528 6.87120000 -0.365834 89.11
206 108 -2163.41750000 0.27337515 6.17270000 -0.431084 89.78
207 108 -2165.89670000 0.26944621 7.12500000 -0.525923 90.17
208 108 -2169.02630000 0.26445889 6.59870000 -0.592455 90.82
209 108 -2171.40130000 0.26071012 7.47650000 -0.690766 91.63
210 108 -2174.37360000 0.25818252 6.98920000 -0.761200 91.55
211 108 -2176.49470000 0.25141162 7.98110000 -0.875070 92.50
212 108 -2179.42390000 0.25475452 7.23860000 -0.906033 91.02
213 108 -2181.44990000 0.25594719 8.32320000 -0.991309 89.50
214 108 -2184.11810000 0.25520793 7.83610000 -1.020176 88.96
215 108 -2186.04000000 0.25627129 8.72880000 -1.087468 88.34
216 108 -2188.56230000 0.25600721 8.25400000 -1.126462 87.37
217 108 -2190.40410000 0.25658023 9.06470000 -1.184938 87.15
218 108 -2192.81910000 0.25643355 8.60190000 -1.231110 86.46
219 108 -2194.36910000 0.25852206 9.56310000 -1.314633 86.90
220 108 -2196.78250000 0.25612326 8.76480000 -1.345132 86.29
221 108 -2198.25810000 0.24874731 9.80700000 -1.493192 89.15
222 108 -2200.06250000 0.24273345 9.65010000 -1.535557 88.51
223 108 -2201.06710000 0.24079191 10.66560000 -1.594390 88.21
224 108 -2202.92880000 0.23610839 9.98340000 -1.626283 87.51
225 108 -2203.96040000 0.23342391 11.01780000 -1.673367 87.47
226 108 -2205.57980000 0.23118701 10.61140000 -1.704794 86.37
227 108 -2206.54730000 0.22892751 11.42660000 -1.753005 86.45
228 108 -2208.09590000 0.22683892 11.00500000 -1.787742 85.66
229 108 -2208.97250000 0.22687681 11.81770000 -1.831360 85.72
230 108 -2210.45290000 0.22340333 11.33820000 -1.871203 85.19
231 108 -2211.21260000 0.22183494 12.17820000 -1.932384 86.15
232 108 -2212.51120000 0.22286862 11.73970000 -1.950397 85.13
233 108 -2212.45810000 0.21348659 13.15930000 -1.973745 83.71
234 108 -2213.61700000 0.19682810 12.11240000 -2.042534 82.81
235 108 -2213.95690000 0.18435083 13.09140000 -2.088526 83.93
236 108 -2214.92260000 0.17652965 12.57980000 -2.113120 81.56
237 108 -2215.18020000 0.16856447 13.36280000 -2.139446 81.56
238 108 -2216.16570000 0.16042103 12.77140000 -2.065225 73.65
239 108 -2216.44480000 0.15314758 13.58910000 -2.098489 73.65
240 108 -2217.32090000 0.14575459 13.11130000 -2.124245 71.06
241 108 -2217.52740000 0.13863327 13.86750000 -2.154863 71.18
242 108 -2218.33450000 0.13270690 13.34550000 -2.181801 67.73
243 108 -2218.42930000 0.12762573 14.12910000 -2.213305 65.83
244 108 -2219.14940000 0.11789823 13.57130000 -2.234982 63.99
245 108 -2219.23280000 0.10716058 14.24010000 -2.254811 63.92
246 108 -2219.89970000 0.09592373 13.67670000 -2.278509 62.16
247 108 -2219.95080000 -0.09669257 14.29640000 -2.293036 61.29
248 108 -2220.66370000 -0.08885080 13.73420000 -2.328762 59.18
183 109 -2085.31250000 -0.01334371 NaN NaN NaN
184 109 -2089.91170000 -0.00324769 NaN NaN NaN
185 109 -2093.60690000 -0.18031641 3.53850000 1.996430 74.04
186 109 -2098.10590000 -0.18652266 2.70510000 2.355212 90.67
187 109 -2103.85070000 0.46153384 1.63760000 1.865555 58.43
188 109 -2108.47300000 0.44423139 0.88490000 1.556075 31.65
189 109 -2112.20780000 0.43303740 1.64440000 1.364094 37.27
190 109 -2116.78580000 0.42390534 1.28120000 1.740200 58.04
191 109 -2120.43930000 0.41868379 4.24320000 1.077347 85.43
192 109 -2124.92600000 0.41226833 3.57410000 0.797027 97.26
193 109 -2128.50480000 0.40794412 4.63000000 0.904624 34.88
194 109 -2132.67770000 0.40294504 4.19440000 0.826491 85.18
195 109 -2136.15050000 0.39932575 5.16670000 0.536020 84.74
196 109 -2140.22080000 0.39498205 4.66460000 0.474891 44.56
197 109 -2143.45080000 0.38693833 5.65830000 0.224131 59.55
198 109 -2147.36120000 0.38957730 5.17460000 0.197151 56.15
199 109 -2150.43870000 0.38719724 6.12890000 0.080702 59.06
200 109 -2153.95170000 0.38738628 5.84410000 -0.000846 61.28
201 109 -2156.46490000 0.39065674 7.05490000 0.520116 91.80
202 109 -2159.74330000 0.31068613 6.59090000 0.019123 88.12
203 109 -2162.68680000 0.29351686 7.29250000 -0.053217 87.59
204 109 -2166.22350000 0.29135587 6.46310000 -0.068161 87.18
205 109 -2168.80820000 0.29339998 7.26610000 -0.087607 85.02
206 109 -2172.23970000 0.28068551 6.68210000 -0.152361 86.41
207 109 -2174.84300000 0.27786029 7.57420000 -0.206382 86.07
208 109 -2178.09580000 0.27139992 7.04310000 -0.308057 87.55
209 109 -2180.58080000 0.26480523 7.94270000 -0.393550 88.67
210 109 -2183.69380000 0.26406059 7.44010000 -0.501635 89.11
211 109 -2185.88050000 0.25521015 8.51280000 -0.614795 90.47
212 109 -2188.99110000 0.25571360 7.80950000 -0.658335 88.99
213 109 -2191.17220000 0.25697327 8.79070000 -0.778989 87.27
214 109 -2193.98680000 0.25672360 8.27080000 -0.793996 86.18
215 109 -2196.03430000 0.25827181 9.14390000 -0.871399 85.26
216 109 -2198.68680000 0.25841811 8.65470000 -0.924236 84.29
217 109 -2200.63900000 0.25933001 9.50020000 -0.993867 84.11
218 109 -2203.15020000 0.25958167 9.07760000 -1.047489 83.35
219 109 -2204.76530000 0.26129730 10.14050000 -1.136674 83.90
220 109 -2207.28310000 0.25956722 9.35650000 -1.177974 83.45
221 109 -2208.93060000 0.24556794 10.44660000 -1.315271 87.36
222 109 -2210.95070000 0.23936023 10.22290000 -1.368032 86.85
223 109 -2212.13020000 0.23453578 11.16000000 -1.426555 87.12
224 109 -2214.19620000 0.23318063 10.41740000 -1.460752 85.55
225 109 -2215.40920000 0.23083756 11.34390000 -1.511017 85.43
226 109 -2217.19190000 0.22844441 10.89310000 -1.540736 84.04
227 109 -2218.31890000 0.22646130 11.68770000 -1.587065 83.91
228 109 -2220.00820000 0.22426296 11.27440000 -1.618430 82.82
229 109 -2221.00910000 0.22439134 12.11450000 -1.663083 82.83
230 109 -2222.60880000 0.22094303 11.64800000 -1.692319 81.76
231 109 -2223.46890000 0.21976339 12.58810000 -1.739986 82.45
232 109 -2224.83540000 0.22056595 12.27780000 -1.759253 81.81
233 109 -2224.94740000 0.21224636 13.68370000 -1.843812 84.60
234 109 -2226.26630000 0.19700710 12.72100000 -1.859736 80.64
235 109 -2226.72040000 0.18570147 13.59070000 -1.903357 82.11
236 109 -2227.76100000 0.17802970 13.16330000 -1.929334 79.66
237 109 -2228.15510000 0.16707421 13.96050000 -1.982017 77.43
238 109 -2229.25190000 0.16001754 13.39670000 -2.010750 74.50
239 109 -2229.65020000 0.15322531 14.16920000 -2.046300 75.20
240 109 -2230.61290000 0.14712759 13.69920000 -2.075911 72.60
241 109 -2230.89800000 0.14052315 14.48310000 -2.108542 73.14
242 109 -2231.77640000 0.13537865 14.00040000 -2.138109 69.93
243 109 -2231.93870000 0.13067753 14.83890000 -2.170075 68.37
244 109 -2232.69090000 0.12323902 14.38420000 -2.197559 66.45
245 109 -2232.79440000 0.11423390 15.14530000 -2.219230 66.44
246 109 -2233.46520000 0.10204631 14.71610000 -2.220425 63.45
247 109 -2233.61590000 -0.09683054 15.36940000 -2.248684 61.95
248 109 -2234.40500000 -0.08707955 14.76380000 -2.276041 58.74
249 109 -2234.54390000 -0.08009230 15.38800000 -2.304558 58.31
250 109 -2235.20900000 -0.07427011 14.96650000 -2.298133 57.53
251 109 -2235.19390000 -0.06323478 15.73210000 -2.324318 56.61
252 109 -2235.80360000 -0.05461220 15.20820000 -2.352329 53.39
253 109 -2235.76120000 -0.04390892 15.93660000 -2.377121 52.19
254 109 -2236.30950000 0.00793940 15.42320000 -2.399352 48.84
255 109 -2236.25270000 0.00590478 16.12860000 -2.422845 47.77
256 109 -2236.68270000 0.00414862 15.72290000 -2.448094 45.81
257 109 -2236.38860000 0.00428889 16.51730000 -2.483681 44.10
258 109 -2236.79530000 0.00191447 15.89590000 -2.504211 42.28
259 109 -2234.45460000 -0.02170784 18.70310000 -2.551773 43.72
260 109 -2234.85520000 0.00355609 16.09330000 -2.559914 42.43
184 110 -2096.36340000 -0.00070356 0.41240000 NaN NaN
185 110 -2100.02900000 -0.18101267 1.61340000 NaN NaN
186 110 -2104.70630000 -0.18718704 1.03580000 NaN NaN
187 110 -2108.57590000 -0.19377617 2.02160000 NaN NaN
188 110 -2113.07020000 -0.20118897 1.56020000 NaN NaN
189 110 -2117.28500000 -0.36470101 2.01290000 NaN NaN
190 110 -2123.90050000 0.42651362 -0.75550000 1.955893 97.53
191 110 -2127.71810000 0.41975044 -0.03850000 1.280038 97.50
192 110 -2132.35280000 0.41271641 -1.03710000 1.804990 61.32
193 110 -2136.09010000 0.40811746 2.78530000 1.258145 80.95
194 110 -2140.53520000 0.40388707 2.26330000 1.376261 65.58
195 110 -2144.10340000 0.39939515 3.34960000 1.111441 69.06
196 110 -2148.32710000 0.39617102 2.94460000 1.083269 78.51
197 110 -2151.75380000 0.39547136 3.91660000 0.749047 81.97
198 110 -2155.78560000 0.38973445 3.49120000 0.685245 62.74
199 110 -2159.01380000 0.38605921 4.43790000 0.494607 66.40
200 110 -2162.73780000 0.38618062 4.11500000 0.387151 78.08
201 110 -2165.55220000 0.38391572 5.15090000 0.143717 81.72
202 110 -2169.19730000 0.38247768 4.56330000 0.169123 68.11
203 110 -2171.90460000 0.38251943 5.54470000 0.029933 70.94
204 110 -2175.29230000 0.30227754 5.05090000 0.257180 84.51
205 110 -2178.13980000 0.29769100 5.73400000 0.139247 85.37
206 110 -2181.63520000 0.28986198 5.22730000 0.078176 85.93
207 110 -2184.35690000 0.28454597 6.15530000 -0.029335 87.34
208 110 -2187.74150000 0.27879375 5.62540000 -0.101903 87.26
209 110 -2190.35190000 0.27255827 6.55060000 -0.197677 87.70
210 110 -2193.61130000 0.26854299 6.01100000 -0.270176 87.94
211 110 -2196.01860000 0.26820769 7.00270000 -0.389843 86.83
212 110 -2199.18090000 0.26161171 6.40770000 -0.429932 86.96
213 110 -2201.47560000 0.26147865 7.34840000 -0.581519 85.49
214 110 -2204.39620000 0.26029314 6.84860000 -0.586774 84.35
215 110 -2206.55950000 0.26105308 7.72600000 -0.677817 83.45
216 110 -2209.35720000 0.25983317 7.20860000 -0.729973 82.74
217 110 -2211.44580000 0.25970130 8.04580000 -0.810903 82.79
218 110 -2214.12380000 0.25883989 7.56100000 -0.864538 82.15
219 110 -2215.85760000 0.25927375 8.63520000 -0.963230 82.78
220 110 -2218.59520000 0.25620916 7.78660000 -1.009666 82.79
221 110 -2220.39160000 0.24953362 8.83960000 -1.158466 86.41
222 110 -2222.50820000 0.24177005 8.66700000 -1.216680 86.43
223 110 -2223.83160000 0.23583096 9.60200000 -1.277590 86.87
224 110 -2225.97110000 0.23361259 8.93580000 -1.313585 85.38
225 110 -2227.30300000 0.23061642 9.81490000 -1.368915 85.41
226 110 -2229.22460000 0.22724306 9.32430000 -1.400787 84.23
227 110 -2230.50060000 0.22393305 10.07950000 -1.456394 84.72
228 110 -2232.34160000 0.22207431 9.70580000 -1.486894 83.34
229 110 -2233.47480000 0.21888637 10.57370000 -1.542549 83.65
230 110 -2235.27500000 0.21854146 10.10090000 -1.568594 82.42
231 110 -2236.33120000 0.21771842 10.96480000 -1.620218 82.92
232 110 -2237.84910000 0.21850696 10.65070000 -1.569161 90.51
233 110 -2238.20530000 0.21027174 11.91780000 -1.633879 90.23
234 110 -2239.52910000 0.19646511 11.05780000 -1.746877 79.39
235 110 -2240.14230000 0.18457804 12.05660000 -1.806341 81.35
236 110 -2241.33360000 0.17625053 11.61540000 -1.837781 78.62
237 110 -2241.86660000 0.16878965 12.39430000 -1.882327 79.10
238 110 -2243.03740000 0.16149540 11.85630000 -1.908031 75.55
239 110 -2243.53010000 0.15342929 12.59800000 -1.944525 76.05
240 110 -2244.59910000 0.14750614 12.07270000 -1.973764 72.62
241 110 -2244.99480000 0.14013070 12.86850000 -2.008710 72.78
242 110 -2245.99560000 0.13471013 12.38760000 -2.037139 69.11
243 110 -2246.29310000 0.12964706 13.20720000 -2.071050 67.20
244 110 -2247.15770000 0.12197713 12.76140000 -2.097693 64.55
245 110 -2247.39930000 0.11187787 13.46520000 -2.120102 64.15
246 110 -2248.20330000 0.09859577 12.97560000 -2.140838 62.50
247 110 -2248.38680000 0.08962125 13.63490000 -2.167736 61.73
248 110 -2249.14990000 -0.08067244 13.10490000 -2.196322 58.75
249 110 -2249.39350000 -0.07709035 13.69660000 -2.213982 56.28
250 110 -2250.14400000 -0.07154231 13.24890000 -2.247348 54.39
251 110 -2250.22980000 -0.05952817 13.99590000 -2.272528 51.45
252 110 -2250.91580000 -0.05024173 13.47750000 -2.300827 48.67
253 110 -2250.95070000 -0.00175229 14.18900000 -2.327529 47.19
254 110 -2251.59930000 0.00087149 13.62990000 -2.356570 45.05
255 110 -2251.62360000 0.00049323 14.24650000 -2.381245 43.98
256 110 -2252.12390000 0.00028536 13.80660000 -2.406970 42.19
257 110 -2251.90920000 0.00028940 14.55080000 -2.433839 41.43
258 110 -2252.37570000 0.00007999 13.91360000 -2.450781 40.09
259 110 -2250.16650000 -0.02093073 16.60680000 -2.488695 42.79
260 110 -2250.67420000 0.00021533 14.23100000 -2.505637 41.45
183 111 -2095.99380000 -0.15673117 NaN NaN NaN
184 111 -2100.86040000 -0.16639410 NaN NaN NaN
185 111 -2104.96010000 -0.18276552 NaN NaN NaN
186 111 -2109.81550000 -0.18872943 NaN NaN NaN
187 111 -2113.84840000 -0.19477661 NaN NaN NaN
188 111 -2118.51590000 -0.20130974 NaN NaN NaN
189 111 -2122.36300000 -0.20358798 NaN NaN NaN
190 111 -2126.89760000 -0.21304339 NaN NaN NaN
